,name,place,lat,lon,map
105583, Chandpur, town,29.1373122,78.2715003,./maps_data/ Chandpur.png
105584, Seohara, town,29.2071574,78.58422259999998,./maps_data/ Seohara.png
105585, Hasanpur, town,28.7227817,78.28262240000002,./maps_data/ Hasanpur.png
105586, Amroha, city,28.90662,78.4707309,./maps_data/ Amroha.png
105587, Tanda, town,28.975349800000004,78.9420086,./maps_data/ Tanda.png
105588, Bijnor, town,29.3695221,78.13714350000002,./maps_data/ Bijnor.png
105589, Kashipur, town,29.2117573,78.9617306,./maps_data/ Kashipur.png
105590, Yawal, town,21.1691008,75.6993641,./maps_data/ Yawal.png
105591, Sherkot, town,29.3248768,78.5732637,./maps_data/ Sherkot.png
105592, Najibabad, town,29.6131324,78.3430066,./maps_data/ Najibabad.png
105593, Nagina, town,29.4407679,78.42997629999998,./maps_data/ Nagina.png
105594, সিরাজগঞ্জ, town,24.4566253,89.7081281,./maps_data/ সিরাজগঞ্জ.png
105595, Barhāpura, town,29.5253255,78.5325567,./maps_data/ Barhāpura.png
105596, 룡연읍, town,38.1500606,124.8823683,./maps_data/ 룡연읍.png
105597, Thakurdwara, town,29.1921593,78.8618197,./maps_data/ Thakurdwara.png
105598, Haridwār, city,29.9384473,78.1452985,./maps_data/ Haridwār.png
105599, 磨憨镇, town,21.1907876,101.6877196,./maps_data/ 磨憨镇.png
105600, 日立市, city,36.5991225,140.6504604,./maps_data/ 日立市.png
105601, Gola Gokarannath, town,28.074659000000004,80.4720642,./maps_data/ Gola Gokarannath.png
105603, Rampur Maniharan, town,29.8035244,77.45137290000002,./maps_data/ Rampur Maniharan.png
105604, Светлый, town,51.6737086,45.6227753,./maps_data/ Светлый.png
105605, Частоозерье, town,55.56825600000001,67.909462,./maps_data/ Частоозерье.png
105606, Муравленко, town,63.7947977,74.4969322,./maps_data/ Муравленко.png
105607, บ้านเมื่องคอง, town,19.3855426,98.7156782,./maps_data/ บ้านเมื่องคอง.png
105608, ท่าวังผา, town,19.1217177,100.8106858,./maps_data/ ท่าวังผา.png
105609, ปราณบุรี, town,12.3876804,99.90143,./maps_data/ ปราณบุรี.png
105610, ท่ายาง, town,12.9721544,99.8896248,./maps_data/ ท่ายาง.png
105611, ไร่ใหม่, town,12.2101716,99.8605019,./maps_data/ ไร่ใหม่.png
105612, Shamli, city,29.4483494,77.30877190000002,./maps_data/ Shamli.png
105613, Владимиро-Александровское, town,42.8922366,133.0782462,./maps_data/ Владимиро-Александровское.png
105614, Зверево, town,48.020645,40.118561,./maps_data/ Зверево.png
105615, Behat, town,30.1713379,77.615188,./maps_data/ Behat.png
105616, Badshahrbagh, town,30.2557295,77.6216451,./maps_data/ Badshahrbagh.png
105617, قلنسية, town,12.6894329,53.4878541,./maps_data/ قلنسية.png
105618, ذباب, town,12.943462,43.4107916,./maps_data/ ذباب.png
105619, بلحاف, town,14.0043673,48.1762909,./maps_data/ بلحاف.png
105620, مأرب, city,15.4578788,45.323024200000006,./maps_data/ مأرب.png
105621, الضليعة, town,14.963672699999998,48.0005097,./maps_data/ الضليعة.png
105622, بيت الفقيه, town,14.516353,43.324459,./maps_data/ بيت الفقيه.png
105623, المنصورية, town,14.685597,43.29922,./maps_data/ المنصورية.png
105624, الدريهمي, town,14.637019,43.055048,./maps_data/ الدريهمي.png
105625, Среднеколымск, town,67.455497,153.7071456,./maps_data/ Среднеколымск.png
105626, الحدية, town,14.526376999999998,43.570449,./maps_data/ الحدية.png
105627, الربوع, town,14.058517000000002,44.09230820000001,./maps_data/ الربوع.png
105628, Sardhana, town,29.1453449,77.6107693,./maps_data/ Sardhana.png
105629, زراجة, town,14.866917,44.378678,./maps_data/ زراجة.png
105630, باقم, town,17.397132,43.477426,./maps_data/ باقم.png
105631, Циолковский, town,51.764973,128.123428,./maps_data/ Циолковский.png
105632, هجرة قطابر, town,17.296836199999998,43.38318889999999,./maps_data/ هجرة قطابر.png
105633, القلعة, town,16.9478316,43.2750258,./maps_data/ القلعة.png
105634, النضير, town,16.908952600000006,43.2622562,./maps_data/ النضير.png
105635, الملاحيط, town,16.768441,43.275229,./maps_data/ الملاحيط.png
105636, حرض, town,16.4061009,43.0560545,./maps_data/ حرض.png
105637, ميدي, town,16.321009,42.812992,./maps_data/ ميدي.png
105638, الحديدة, city,14.7978677,42.9544872,./maps_data/ الحديدة.png
105639, وعلان, town,15.0719982,44.2740614,./maps_data/ وعلان.png
105640, جاذب, town,16.625540700000002,52.9944481,./maps_data/ جاذب.png
105641, النادرة, town,14.1007088,44.4766803,./maps_data/ النادرة.png
105642, السدة, town,14.1221,44.42139,./maps_data/ السدة.png
105643, الأحد, town,14.255560199999998,43.64252379999999,./maps_data/ الأحد.png
105644, بروم, town,14.3637861,48.98169470000001,./maps_data/ بروم.png
105645, Baraut, city,29.1027886,77.25874540000002,./maps_data/ Baraut.png
105646, رحبة الكولة, town,14.895735,44.989185,./maps_data/ رحبة الكولة.png
105647, شرس, town,15.712331,43.649252,./maps_data/ شرس.png
105648, بيت عذاقة, town,15.6162214,43.705877,./maps_data/ بيت عذاقة.png
105649, الطويلة, town,15.494979999999998,43.740043,./maps_data/ الطويلة.png
105651, ضحيان, town,17.062472,43.60026,./maps_data/ ضحيان.png
105652, မိုင်းဖြတ်, town,20.8784297,99.9255692,./maps_data/ မိုင်းဖြတ်.png
105653, سوق الخميس, town,17.1811391,43.2882088,./maps_data/ سوق الخميس.png
105654, نجد الجماعي, town,13.91581,44.324144,./maps_data/ نجد الجماعي.png
105655, جبلة, town,13.9224927,44.1457613,./maps_data/ جبلة.png
105656, الميفعة, town,14.463922,44.548658,./maps_data/ الميفعة.png
105657, الشويب الجديد, town,24.7401149,55.78836800000001,./maps_data/ الشويب الجديد.png
105658, الشويب, town,24.7468701,55.8157397,./maps_data/ الشويب.png
105659, Александровка, town,52.680561,54.41341800000001,./maps_data/ Александровка.png
105660, Кваркено, town,52.084141,59.72230500000001,./maps_data/ Кваркено.png
105661, Матвеевка, town,53.51185600000001,53.482029,./maps_data/ Матвеевка.png
105662, Плешаново, town,52.8480171,53.4871553,./maps_data/ Плешаново.png
105663, Первомайский, town,51.902344,51.639091,./maps_data/ Первомайский.png
105664, Sungguminasa, town,-5.2006783,119.4523167,./maps_data/ Sungguminasa.png
105665, พาน, town,19.5497003,99.7428569,./maps_data/ พาน.png
105666, الزريبة, town,14.180425,43.386584,./maps_data/ الزريبة.png
105667, الجراحي, town,14.1324226,43.38859779999999,./maps_data/ الجراحي.png
105668, الحسينية, town,14.355057999999998,43.320638,./maps_data/ الحسينية.png
105669, الحصين, town,13.792627800000002,44.7686718,./maps_data/ الحصين.png
105670, الرضائي, town,14.0171717,44.39402670000001,./maps_data/ الرضائي.png
105671, رحاب, town,14.228759,44.18445429999999,./maps_data/ رحاب.png
105672, ظبة, town,14.490517,44.131085,./maps_data/ ظبة.png
105673, العيص, town,15.2225888,51.1069428,./maps_data/ العيص.png
105674, سيحوت, town,15.210556,51.245556,./maps_data/ سيحوت.png
105675, صيف, town,15.313889,48.33,./maps_data/ صيف.png
105676, عبس, town,16.002948,43.197245,./maps_data/ عبس.png
105677, شفر, town,15.981446,43.194835,./maps_data/ شفر.png
105678, العنان, town,16.7230881,44.3122273,./maps_data/ العنان.png
105679, رجوزة, town,16.7007465,44.4147663,./maps_data/ رجوزة.png
105680, ساه, town,15.5933436,48.8504702,./maps_data/ ساه.png
105681, السويري, town,15.979722,49.02,./maps_data/ السويري.png
105682, قشن, town,15.422778,51.681389,./maps_data/ قشن.png
105683, حصوين, town,15.592886600000002,52.10374829999999,./maps_data/ حصوين.png
105684, العبر, town,16.1367444,47.2348136,./maps_data/ العبر.png
105685, العر, town,15.246476,43.888362,./maps_data/ العر.png
105686, متنة, town,15.253333,44.024722,./maps_data/ متنة.png
105687, مناخة, town,15.074217,43.741564,./maps_data/ مناخة.png
105688, السخنة, town,14.794076,43.436196,./maps_data/ السخنة.png
105689, المحويت, town,15.470072,43.544812,./maps_data/ المحويت.png
105690, الشغادرة, town,15.6203206,43.5268808,./maps_data/ الشغادرة.png
105691, นครชัยศรี, town,13.8009596,100.1845674,./maps_data/ นครชัยศรี.png
105692, أحور, town,13.52019,46.713669,./maps_data/ أحور.png
105693, الصعيد, town,14.331834900000002,46.8722055,./maps_data/ الصعيد.png
105695, الصومعة, town,14.085412,45.802795,./maps_data/ الصومعة.png
105696, المنقطع, town,14.106576,45.448038,./maps_data/ المنقطع.png
105697, بني بكر, town,13.935848000000002,45.2650285,./maps_data/ بني بكر.png
105698, الزاهر, town,13.9679997,45.4776896,./maps_data/ الزاهر.png
105699, مدينة لبعوس, town,13.8666655,45.2499955,./maps_data/ مدينة لبعوس.png
105701, زخم, town,14.294963,44.685041,./maps_data/ زخم.png
105702, خاو, town,14.2922553,44.4210386,./maps_data/ خاو.png
105703, يريم, town,14.2990691,44.3794492,./maps_data/ يريم.png
105704, الرضمة, town,14.221358800000004,44.5870947,./maps_data/ الرضمة.png
105705, حمام دمت, town,14.0885129,44.6707046,./maps_data/ حمام دمت.png
105706, جبن, town,14.011636,44.8746,./maps_data/ جبن.png
105707, قرية المركز, town,13.982578,44.289133,./maps_data/ قرية المركز.png
105708, السياني, town,13.8429959,44.1733652,./maps_data/ السياني.png
105709, القاعدة, town,13.755565,44.132356,./maps_data/ القاعدة.png
105710, الربوع, town,13.780236,43.869006,./maps_data/ الربوع.png
105712, النشمة, town,13.389099,43.9722703,./maps_data/ النشمة.png
105713, التحيتا, town,14.18356,43.226369,./maps_data/ التحيتا.png
105714, الجبين, town,14.704007,43.599043,./maps_data/ الجبين.png
105715, كسمة, town,14.581748,43.636763,./maps_data/ كسمة.png
105716, زبيد, town,14.1951,43.315181,./maps_data/ زبيد.png
105717, التريبة, town,14.228689,43.378943,./maps_data/ التريبة.png
105718, ศีรษะทอง, town,13.8107449,100.1595485,./maps_data/ ศีรษะทอง.png
105719, المراوعة, town,14.830687,43.15390900000001,./maps_data/ المراوعة.png
105720, القطيع, town,14.900749,43.205689,./maps_data/ القطيع.png
105721, باجل, town,15.058353,43.28506,./maps_data/ باجل.png
105722, Донецк, town,48.3382864,39.95094879999999,./maps_data/ Донецк.png
105723, القناوص, town,15.492774,43.134334,./maps_data/ القناوص.png
105724, اللحية, town,15.703088,42.690933,./maps_data/ اللحية.png
105725, الزهرة, town,15.723770000000002,42.995821,./maps_data/ الزهرة.png
105726, حجة, town,15.694247,43.605821,./maps_data/ حجة.png
105727, نعمان, town,15.581187,43.587271,./maps_data/ نعمان.png
105728, الصفقين, town,15.37897,43.42120900000001,./maps_data/ الصفقين.png
105729, عزلة بيت مران, town,15.6910328,44.2131185,./maps_data/ عزلة بيت مران.png
105730, السوادية, town,14.294929000000002,45.2215544,./maps_data/ السوادية.png
105731, ملاح, town,14.4154238,44.7844809,./maps_data/ ملاح.png
105732, القريشية, town,14.512204999999998,44.853581,./maps_data/ القريشية.png
105733, ظلمة حبيش, town,14.102296,44.09404,./maps_data/ ظلمة حبيش.png
105734, حيس, town,13.931702,43.483099,./maps_data/ حيس.png
105735, الرونة, town,13.7620093,43.79994179999999,./maps_data/ الرونة.png
105736, مقبنة, town,13.6606446,43.6859492,./maps_data/ مقبنة.png
105737, Лянтор, town,61.622494,72.165138,./maps_data/ Лянтор.png
105738, كمران, town,15.334799800000004,42.6097112,./maps_data/ كمران.png
105739, الصليف, town,15.3052021,42.67067520000001,./maps_data/ الصليف.png
105740, الخوبة, town,15.5320584,42.7443317,./maps_data/ الخوبة.png
105741, وضرة, town,15.710726,43.48321,./maps_data/ وضرة.png
105745, المحابشة, town,15.947582,43.435868,./maps_data/ المحابشة.png
105746, سوق الخميس (مستباء), town,16.228161,43.24895,./maps_data/ سوق الخميس (مستباء).png
105747, الحبيلين, town,13.528387099999998,44.8523049,./maps_data/ الحبيلين.png
105748, البريقة, town,12.7524199,44.8920634,./maps_data/ البريقة.png
105749, الكود, town,13.0876914,45.36219000000001,./maps_data/ الكود.png
105750, الحصن, town,13.2930322,45.2953717,./maps_data/ الحصن.png
105751, زنجبار, town,13.128581099999998,45.3812081,./maps_data/ زنجبار.png
105752, جعار, town,13.2231254,45.305762,./maps_data/ جعار.png
105753, صبر, town,12.9995311,44.9144136,./maps_data/ صبر.png
105754, الملاح, town,13.4298052,44.8255131,./maps_data/ الملاح.png
105755, المحفد, town,14.058469,46.913285,./maps_data/ المحفد.png
105757, رضوم, town,14.0893802,47.7323343,./maps_data/ رضوم.png
105758, الروضة, town,14.470116,47.273677,./maps_data/ الروضة.png
105760, لودر, town,13.8841068,45.8677186,./maps_data/ لودر.png
105761, حيدان, town,16.77899,43.433716,./maps_data/ حيدان.png
105762, سوق الطلح, town,17.018427,43.6818401,./maps_data/ سوق الطلح.png
105764, كتاف, town,17.0356465,44.1097102,./maps_data/ كتاف.png
105765, الرباط, town,14.2055762,46.3875153,./maps_data/ الرباط.png
105766, مودية, town,13.932222,46.0825,./maps_data/ مودية.png
105767, مكيراس, town,13.9440737,45.6707099,./maps_data/ مكيراس.png
105768, ال معوضة, town,14.210554,45.387324,./maps_data/ ال معوضة.png
105769, رصد, town,13.712217,45.303123,./maps_data/ رصد.png
105771, ฝาง, town,19.9183903,99.2148807,./maps_data/ ฝาง.png
105772, حورة, town,15.7118479,48.297387,./maps_data/ حورة.png
105773, الغرفة, town,15.922222,48.725833,./maps_data/ الغرفة.png
105774, ثمود, town,17.291887,49.9187269,./maps_data/ ثمود.png
105775, شحن, town,17.7693255,52.4887955,./maps_data/ شحن.png
105776, الغيضة, city,16.2110173,52.1828352,./maps_data/ الغيضة.png
105777, نشطون, town,15.8232846,52.1860456,./maps_data/ نشطون.png
105778, الجديدة, town,15.075120000000002,45.299622,./maps_data/ الجديدة.png
105779, عسيلان, town,15.032244199999996,45.82817410000001,./maps_data/ عسيلان.png
105780, التربة, town,13.212704,44.124148,./maps_data/ التربة.png
105781, ثوجان, town,13.2777354,44.4266618,./maps_data/ ثوجان.png
105782, الضالع, town,13.7017374,44.7314344,./maps_data/ الضالع.png
105783, العوابل, town,13.837545,44.864307,./maps_data/ العوابل.png
105784, قعطبة, town,13.8524497,44.7034962,./maps_data/ قعطبة.png
105785, ماوية, town,13.582945,44.347678,./maps_data/ ماوية.png
105787, المسيمير, town,13.4434716,44.6154711,./maps_data/ المسيمير.png
105788, الراهدة, town,13.377932500000002,44.3016659,./maps_data/ الراهدة.png
105789, حيفان, town,13.3178854,44.27217460000001,./maps_data/ حيفان.png
105790, الدمنة, town,13.453350899999998,44.1810772,./maps_data/ الدمنة.png
105791, المسراخ, town,13.461658300000002,44.0207109,./maps_data/ المسراخ.png
105793, الشقيراء, town,13.1343381,43.786364,./maps_data/ الشقيراء.png
105794, الخوخة, town,13.8061801,43.2493674,./maps_data/ الخوخة.png
105795, بيت السيد, town,15.504503,44.415007,./maps_data/ بيت السيد.png
105797, خمر, town,15.988269699999998,43.9534903,./maps_data/ خمر.png
105798, ذيبين, town,15.977123,44.129167,./maps_data/ ذيبين.png
105799, حبابة, town,15.544184,43.875632,./maps_data/ حبابة.png
105800, ثلاء, town,15.574357,43.901281,./maps_data/ ثلاء.png
105801, الخميس, town,15.185327,43.511216,./maps_data/ الخميس.png
105802, مافود, town,15.3441142,47.2512875,./maps_data/ مافود.png
105804, عمد, town,15.3104932,47.98226010000001,./maps_data/ عمد.png
105805, حريضة, town,15.5967561,48.185049,./maps_data/ حريضة.png
105806, شبام, town,15.926697400000002,48.6262491,./maps_data/ شبام.png
105807, الحرجة, town,15.488692000000002,44.66573,./maps_data/ الحرجة.png
105809, حصن بني سعد, town,16.2728815,44.4773258,./maps_data/ حصن بني سعد.png
105814, مدغل, town,15.598585,45.040132,./maps_data/ مدغل.png
105816, جحانة, town,15.226282,44.482444,./maps_data/ جحانة.png
105817, سيان, town,15.1718281,44.3254275,./maps_data/ سيان.png
105818, غيمان, town,15.272787,44.35408579999999,./maps_data/ غيمان.png
105820, الروضة, town,15.430860199999998,44.2232895,./maps_data/ الروضة.png
105821, الجمعة, town,14.7369144,43.9643281,./maps_data/ الجمعة.png
105822, الكدن, town,15.2491797,43.2552401,./maps_data/ الكدن.png
105823, الزيدية, town,15.328507,43.00812,./maps_data/ الزيدية.png
105824, المنيرة, town,15.323288,42.9302458,./maps_data/ المنيرة.png
105825, المغربة, town,15.877222,43.666667,./maps_data/ المغربة.png
105826, السودة, town,15.958611,43.780833,./maps_data/ السودة.png
105828, كحلان, town,15.733087,43.719024,./maps_data/ كحلان.png
105829, مبين, town,15.737726,43.557007,./maps_data/ مبين.png
105830, ظليمة حبور, town,16.050972,43.706991,./maps_data/ ظليمة حبور.png
105832, الخور, town,25.6837333,51.5031212,./maps_data/ الخور.png
105833, السوق الجديد, town,15.825640300000002,44.06204870000001,./maps_data/ السوق الجديد.png
105834, ريدة, town,15.814206,44.040852,./maps_data/ ريدة.png
105835, الحزم, town,16.163372,44.776557,./maps_data/ الحزم.png
105836, شهارة, town,16.1844225,43.7025359,./maps_data/ شهارة.png
105837, حوث, town,16.231137,43.968536,./maps_data/ حوث.png
105839, الحميدات, town,16.4845436,44.4292373,./maps_data/ الحميدات.png
105840, الحرف, town,16.363946,44.094213,./maps_data/ الحرف.png
105842, القفلة, town,16.3187172,43.7678514,./maps_data/ القفلة.png
105843, المدان, town,16.223843,43.643615,./maps_data/ المدان.png
105844, عزلة الدير, town,16.271720300000002,43.1047732,./maps_data/ عزلة الدير.png
105845, Balete, town,11.5564171,122.3797001,./maps_data/ Balete.png
105846, Malangbong, town,-7.0603341,108.0870106,./maps_data/ Malangbong.png
105847, Talisay, city,10.7372649,122.9673325,./maps_data/ Talisay.png
105848, Thelijjawila, town,6.0246279000000005,80.495568,./maps_data/ Thelijjawila.png
105849, Selong, town,-8.6460994,116.54062140000002,./maps_data/ Selong.png
105850, พระแสง, town,8.5707851,99.2474637,./maps_data/ พระแสง.png
105851, เวียงสา, town,8.636063,99.366539,./maps_data/ เวียงสา.png
105852, สามพราน, town,13.730260500000002,100.2126022,./maps_data/ สามพราน.png
105853, ស្រុក​កំពង់ត្រាច, town,10.5571918,104.4678996,./maps_data/ ស្រុក​កំពង់ត្រាច.png
105854, 葛店镇, town,30.5366784,114.635543,./maps_data/ 葛店镇.png
105855, 庙岭镇, town,30.445606800000004,114.61515459999998,./maps_data/ 庙岭镇.png
105856, Gazli, town,40.1338971,63.4540161,./maps_data/ Gazli.png
105857, Merak, town,-5.9330944,106.0010361,./maps_data/ Merak.png
105858, حقل, town,29.2864157,34.946911799999995,./maps_data/ حقل.png
105859, الحايط, town,25.9859762,40.4719727,./maps_data/ الحايط.png
105860, الزلفي, town,26.2995806,44.8151967,./maps_data/ الزلفي.png
105861, بريدة, city,26.331667,43.971667,./maps_data/ بريدة.png
105862, الشماسية, town,26.318333000000006,44.263056,./maps_data/ الشماسية.png
105863, المذنب, city,25.859607500000006,44.2209063,./maps_data/ المذنب.png
105864, الفويلق, town,26.439444,43.266667,./maps_data/ الفويلق.png
105865, حرمة, town,25.9246207,45.3318172,./maps_data/ حرمة.png
105867, المجمعة, town,25.903889000000003,45.345556,./maps_data/ المجمعة.png
105868, تثليث, town,19.533333,43.5,./maps_data/ تثليث.png
105869, القويعية, town,24.065056,45.284381,./maps_data/ القويعية.png
105870, الرويضة, town,23.7618986,44.75848189999999,./maps_data/ الرويضة.png
105871, المويه, town,22.433333,41.759167,./maps_data/ المويه.png
105872, ظلم, town,22.7233712,42.1687062,./maps_data/ ظلم.png
105873, تربة, town,21.2180221,41.6334961,./maps_data/ تربة.png
105874, الخرمة, town,21.9080694,42.031793,./maps_data/ الخرمة.png
105875, الجموم, town,21.6222452,39.6995259,./maps_data/ الجموم.png
105876, الطائف, city,21.270278,40.415833,./maps_data/ الطائف.png
105877, بيشة, town,20.0,42.6,./maps_data/ بيشة.png
105878, تبالة, town,20.0135631,42.2164511,./maps_data/ تبالة.png
105879, النماص, town,19.116667,42.133333,./maps_data/ النماص.png
105880, المجاردة, town,19.123611,41.911111,./maps_data/ المجاردة.png
105881, محايل, town,18.546389,42.048889,./maps_data/ محايل.png
105882, سبت العلاية, town,19.5635564,41.9581059,./maps_data/ سبت العلاية.png
105883, بلجرشي, town,19.859444,41.557222,./maps_data/ بلجرشي.png
105884, المخواه, town,19.779444,41.435556,./maps_data/ المخواه.png
105885, عشيرة, town,21.7575,40.651944,./maps_data/ عشيرة.png
105886, الحناكية, town,24.879722,40.515278,./maps_data/ الحناكية.png
105887, الدوادمي, town,24.494167,44.383333,./maps_data/ الدوادمي.png
105888, عرجاء, town,24.7242399,44.2905736,./maps_data/ عرجاء.png
105889, ساجر, town,25.180556,44.600278,./maps_data/ ساجر.png
105890, شقراء, town,25.248333,45.252778,./maps_data/ شقراء.png
105892, ثادق القديمة, town,25.296389,45.865833,./maps_data/ ثادق القديمة.png
105893, حوطة سدير, town,25.5976844,45.6179264,./maps_data/ حوطة سدير.png
105894, حريملاء, town,25.126667,46.1225,./maps_data/ حريملاء.png
105895, رماح, town,25.569722,47.156667,./maps_data/ رماح.png
105896, عرقة, town,24.690117,46.60084370000001,./maps_data/ عرقة.png
105897, الدرعية, town,24.7483029,46.5717678,./maps_data/ الدرعية.png
105898, ضرما, town,24.59551,46.133743,./maps_data/ ضرما.png
105899, الدلم, town,23.996944,47.165,./maps_data/ الدلم.png
105900, الضبيعة, town,24.098102,47.17225,./maps_data/ الضبيعة.png
105901, الهياثم, town,24.16555,47.237637,./maps_data/ الهياثم.png
105902, نعجان, town,24.077461,47.165904,./maps_data/ نعجان.png
105903, اليمامة, town,24.182111,47.327748,./maps_data/ اليمامة.png
105904, الحلوة, town,23.4516584,46.8071362,./maps_data/ الحلوة.png
105905, ليلى, town,22.2929472,46.71715579999999,./maps_data/ ليلى.png
105906, صوير, town,30.117261,40.38881129999999,./maps_data/ صوير.png
105907, دومة الجندل, town,29.8059219,39.866726,./maps_data/ دومة الجندل.png
105908, سكاكا, city,29.978400800000006,40.2047701,./maps_data/ سكاكا.png
105909, العيساوية, town,30.716111,37.98027800000001,./maps_data/ العيساوية.png
105910, الفياض, town,30.605348,38.099946,./maps_data/ الفياض.png
105911, القريات, city,31.333333000000003,37.341944,./maps_data/ القريات.png
105912, الحديثة, town,31.454449,37.158921,./maps_data/ الحديثة.png
105913, طبرجل, town,30.5006757,38.216505100000006,./maps_data/ طبرجل.png
105914, طريف, town,31.6725877,38.6615532,./maps_data/ طريف.png
105915, العويقيلة, town,30.3632535,42.2382351,./maps_data/ العويقيلة.png
105916, عرعر, city,30.981553100000006,41.0164788,./maps_data/ عرعر.png
105917, البديع, town,16.993056,42.773056,./maps_data/ البديع.png
105918, النعيرية, town,27.4716221,48.4841282,./maps_data/ النعيرية.png
105919, مليجة, town,27.272778,48.425,./maps_data/ مليجة.png
105920, الثقبة, city,26.260217,50.20486,./maps_data/ الثقبة.png
105921, 鸡街乡, town,23.5260749,104.8164292,./maps_data/ 鸡街乡.png
105922, القارة, town,25.416667,49.666667,./maps_data/ القارة.png
105923, التويثير, town,25.4196128,49.6903711,./maps_data/ التويثير.png
105924, العيون, town,25.6000072,49.5692977,./maps_data/ العيون.png
105925, العمران, town,25.4217659,49.7161902,./maps_data/ العمران.png
105926, المركز, town,25.3952112,49.73163140000001,./maps_data/ المركز.png
105927, الطرف, town,25.36232,49.727572,./maps_data/ الطرف.png
105928, المراح, town,25.5834104,49.5932894,./maps_data/ المراح.png
105929, الكلابية, town,25.431111,49.668333,./maps_data/ الكلابية.png
105930, الحليلة, town,25.437828600000003,49.65679650000001,./maps_data/ الحليلة.png
105931, البطالية, town,25.434185600000006,49.6312731,./maps_data/ البطالية.png
105932, الجفر, town,25.377358,49.72154000000001,./maps_data/ الجفر.png
105933, الجرن, town,25.513372,49.620911,./maps_data/ الجرن.png
105934, الفضول, town,25.366667,49.68333300000001,./maps_data/ الفضول.png
105935, الجبيل, town,25.407952,49.66163570000001,./maps_data/ الجبيل.png
105936, جليجلة, town,25.5030213,49.6000858,./maps_data/ جليجلة.png
105937, الجشة, town,25.387592,49.75252800000001,./maps_data/ الجشة.png
105938, المطيرفي, town,25.4790667,49.5581553,./maps_data/ المطيرفي.png
105939, المنيزلة, town,25.3788289,49.669424,./maps_data/ المنيزلة.png
105940, القرين, town,25.4829828,49.5974359,./maps_data/ القرين.png
105941, الشقيق, town,25.4829456,49.57579570000001,./maps_data/ الشقيق.png
105942, تربة, town,28.2595753,42.9203796,./maps_data/ تربة.png
105943, القاعد, town,27.846003000000003,41.7249917,./maps_data/ القاعد.png
105945, روضة هباس, town,29.1503987,44.3114119,./maps_data/ روضة هباس.png
105946, الأجفر, town,27.4725,42.998889,./maps_data/ الأجفر.png
105947, الشنان, town,27.175,42.443889,./maps_data/ الشنان.png
105948, المليداء, town,26.318283,43.7807599,./maps_data/ المليداء.png
105949, البكيرية, town,26.1396183,43.6577035,./maps_data/ البكيرية.png
105950, عيون الجواء, town,26.4945913,43.6377184,./maps_data/ عيون الجواء.png
105951, عين ابن فهيد, town,26.776782,44.2138631,./maps_data/ عين ابن فهيد.png
105952, الخبراء, town,26.0700478,43.6244595,./maps_data/ الخبراء.png
105953, الدليمية, town,26.028611,43.274167,./maps_data/ الدليمية.png
105954, النبهانية, town,25.86088,43.0663784,./maps_data/ النبهانية.png
105955, الإثنين, town,18.0395887,42.745778,./maps_data/ الإثنين.png
105956, السفانية, town,27.970833,48.7300322,./maps_data/ السفانية.png
105957, رحيمة, town,26.707417,50.067352,./maps_data/ رحيمة.png
105958, أم الساهك, town,26.6529206,49.914093,./maps_data/ أم الساهك.png
105959, الخويلدية, town,26.551389,49.990833,./maps_data/ الخويلدية.png
105960, التوبي, town,26.557778000000006,49.991667,./maps_data/ التوبي.png
